# T, Yield, 15 min, 30 min, 60 min, 120 min, 240 min
2.085500000000000000e+03,7.574021969249206121e-01,8.719461814276161515e-01,8.927480993500378492e-01,9.121348020035426885e-01,9.312405022330302318e-01,9.513934947798893260e-01
2.088000000000000000e+03,7.574339020653312327e-01,8.731698784247541312e-01,8.939333450827950944e-01,9.132221853538412537e-01,9.323266117882905712e-01,9.524874317730643858e-01
2.090500000000000000e+03,7.574656246317077457e-01,8.743881790514557162e-01,8.951078790527499107e-01,9.143034226194273195e-01,9.334121108468708128e-01,9.535802177404172353e-01
2.093000000000000000e+03,7.574973646386436998e-01,8.756005332900682614e-01,8.962708819937733606e-01,9.153783939557955662e-01,9.344965734943138091e-01,9.546726220228771709e-01
2.095500000000000000e+03,7.575291221007487419e-01,8.768064370214999625e-01,8.974216308801650221e-01,9.164470509432774969e-01,9.355795843413931001e-01,9.557635389945842164e-01
2.098000000000000000e+03,7.575608970326496161e-01,8.780054356751488820e-01,8.985595136114858938e-01,9.175094153643242878e-01,9.366607392769200624e-01,9.568504025334901852e-01
2.100500000000000000e+03,7.575926894489890540e-01,8.791971283108035440e-01,8.996840437134135948e-01,9.185655768179851188e-01,9.377396460392942723e-01,9.579324554957036053e-01
2.103000000000000000e+03,7.576244993644265513e-01,8.803811724177431630e-01,9.007948748414007500e-01,9.196156892393035909e-01,9.388159246454933493e-01,9.590089562018339064e-01
2.105500000000000000e+03,7.576563267936385904e-01,8.815572897586244627e-01,9.018918148612075081e-01,9.206599664284219608e-01,9.398892077287406277e-01,9.600791753490381941e-01
2.108000000000000000e+03,7.576881717513177517e-01,8.827252736215603912e-01,9.029748392727990902e-01,9.216986767261924340e-01,9.409591408473040319e-01,9.611423983095009893e-01
2.110500000000000000e+03,7.577200342521737131e-01,8.838849978716497580e-01,9.040441037415000158e-01,9.227321369980718835e-01,9.420253828362937787e-01,9.621979272934783056e-01
2.113000000000000000e+03,7.577519143109324729e-01,8.850364282121134796e-01,9.050999555018235387e-01,9.237607061043719980e-01,9.430876062815479743e-01,9.632450834076792257e-01
2.115500000000000000e+03,7.577838119423370156e-01,8.861796360746179158e-01,9.061429434034189434e-01,9.247847780414838459e-01,9.441454981993773199e-01,9.642832086513762890e-01
2.118000000000000000e+03,7.578157271611469792e-01,8.873148155581306318e-01,9.071738263728266194e-01,9.258047749350389877e-01,9.451987610078942392e-01,9.653116679025507407e-01
2.120500000000000000e+03,7.578476599821387660e-01,8.884423038258421057e-01,9.081935800663724079e-01,9.268211400523618249e-01,9.462471138747357013e-01,9.663298509539197667e-01
2.123000000000000000e+03,7.578796104201055428e-01,8.895626053504703812e-01,9.092034014855487900e-01,9.278343309790166860e-01,9.472902945222323456e-01,9.673371746632484225e-01
2.125500000000000000e+03,7.579115784898572405e-01,8.906764203696697635e-01,9.102047113135824929e-01,9.288448130743878206e-01,9.483280615646275669e-01,9.683330852833946789e-01
2.128000000000000000e+03,7.579435642062207767e-01,8.917846778749793923e-01,9.111991537079610071e-01,9.298530532862530062e-01,9.493601974430037060e-01,9.693170610346880656e-01
2.130500000000000000e+03,7.579755675840398332e-01,8.928885734089367920e-01,9.121885932465673141e-01,9.308595143668474403e-01,9.503865120124767030e-01,9.702886149752690814e-01
2.133000000000000000e+03,7.580075886381748562e-01,8.939896118840716666e-01,9.131751086738638667e-01,9.318646494958069404e-01,9.514068468233145559e-01,9.712472982139300770e-01
2.135500000000000000e+03,7.580396273835032783e-01,8.950896555620626582e-01,9.141609830287055205e-01,9.328688972815651903e-01,9.524210801232986245e-01,9.721927034949973123e-01
2.138000000000000000e+03,7.580716838349197406e-01,8.961875255417699471e-01,9.151486896588408859e-01,9.338726770850794834e-01,9.534291325932739980e-01,9.731244691664836521e-01
2.140500000000000000e+03,7.581037580073353155e-01,8.972789395619086283e-01,9.161408735427296612e-01,9.348763845907623882e-01,9.544309738117811026e-01,9.740422835221973497e-01
2.143000000000000000e+03,7.581358499156785058e-01,8.983633720735897388e-01,9.171403272525926464e-01,9.358803875414217766e-01,9.554266294282975913e-01,9.749458894875662196e-01
2.145500000000000000e+03,7.581679595748944678e-01,8.994410338265520499e-01,9.181442090361161545e-01,9.368850604274943095e-01,9.564157825855966744e-01,9.758347772168310952e-01
2.148000000000000000e+03,7.582000869999457882e-01,9.005141322146250626e-01,9.191463761610034755e-01,9.378914321041987856e-01,9.573972080250994221e-01,9.767072741662163882e-01
2.150500000000000000e+03,7.582322322058117070e-01,9.015791816125114932e-01,9.201457402497339455e-01,9.388989350593524019e-01,9.583733556409259613e-01,9.775646195694058793e-01
2.153000000000000000e+03,7.582643952074888949e-01,9.026356565259776588e-01,9.211421174886630370e-01,9.399062875951160745e-01,9.593449365109379956e-01,9.784070531851425390e-01
2.155500000000000000e+03,7.582965760199906757e-01,9.036830924989651681e-01,9.221353428182054168e-01,9.409130149528971421e-01,9.603128393296120890e-01,9.792349928530728054e-01
2.158000000000000000e+03,7.583287746583479150e-01,9.047210937759420091e-01,9.231252706130781416e-01,9.419186344241514686e-01,9.612781499450212541e-01,9.800490595572646235e-01
2.160500000000000000e+03,7.583609911376084645e-01,9.057493410470445205e-01,9.241117754201065848e-01,9.429226567032431561e-01,9.622421724977326951e-01,9.808501064016466042e-01
2.163000000000000000e+03,7.583932254728373845e-01,9.067675991724903906e-01,9.250947527420768646e-01,9.439245875115558349e-01,9.632058228087740925e-01,9.816392524530052066e-01
2.165500000000000000e+03,7.584254776791169439e-01,9.077791619010393553e-01,9.260756889764196753e-01,9.449259384073126489e-01,9.641667426283881959e-01,9.824166152450765077e-01
2.168000000000000000e+03,7.584577477715465088e-01,9.087815707075230787e-01,9.270534771443684763e-01,9.459254448452408814e-01,9.651233244958358215e-01,9.831874181510744659e-01
2.170500000000000000e+03,7.584900357652428760e-01,9.097717632051445236e-01,9.280266478166023791e-01,9.469208344020205725e-01,9.660733074496480333e-01,9.839579382159454601e-01
2.173000000000000000e+03,7.585223416753400505e-01,9.107497376057773764e-01,9.289950931154818958e-01,9.479113385091746391e-01,9.670156244967361703e-01,9.847306919916967161e-01
2.175500000000000000e+03,7.585546655169892460e-01,9.117157361728908116e-01,9.299587938992844860e-01,9.488962279927536381e-01,9.679492204201406436e-01,9.855006672868830142e-01
2.178000000000000000e+03,7.585870073053592177e-01,9.126702731618239195e-01,9.309178248467580019e-01,9.498748230746413279e-01,9.688730593213389364e-01,9.862623379441377569e-01
2.180500000000000000e+03,7.586193670556357072e-01,9.136141635226698865e-01,9.318723588083750453e-01,9.508465044246391384e-01,9.697861336567836776e-01,9.870102746068234456e-01
2.183000000000000000e+03,7.586517447830223304e-01,9.145485520931434520e-01,9.328226702244472035e-01,9.518107253598381279e-01,9.706874749163549865e-01,9.877392352876727122e-01
2.185500000000000000e+03,7.586841405027395790e-01,9.154749429427905261e-01,9.337691373801628725e-01,9.527670252970581455e-01,9.715761661263566662e-01,9.884442617765555328e-01
2.188000000000000000e+03,7.587165542300258192e-01,9.163952284539000903e-01,9.347122432337785503e-01,9.537150445748401317e-01,9.724513563974133135e-01,9.891207847903544792e-01
2.190500000000000000e+03,7.587489859801366254e-01,9.173117176363533298e-01,9.356525745158108531e-01,9.546545407730242516e-01,9.733122777780613966e-01,9.897647408275059844e-01
2.193000000000000000e+03,7.587814357683451139e-01,9.182271630717513400e-01,9.365908187536584606e-01,9.555854066706271910e-01,9.741582647193457456e-01,9.903727038085561318e-01
2.195500000000000000e+03,7.588139036099417201e-01,9.191447857645306252e-01,9.375277588270769513e-01,9.565076899965984092e-01,9.749887765050886390e-01,9.909420347614353863e-01
2.198000000000000000e+03,7.588463895202348652e-01,9.200682970419554740e-01,9.384642646046200687e-01,9.574216151430681165e-01,9.758034230576637658e-01,9.914710530466046556e-01
2.200500000000000000e+03,7.588788935145498460e-01,9.210019164886006360e-01,9.394012811490366488e-01,9.583276070271689040e-01,9.766019945909724109e-01,9.919592329139067521e-01
2.203000000000000000e+03,7.589114156082302776e-01,9.219433876790158466e-01,9.403398129098119451e-01,9.592263173054057512e-01,9.773844956520307825e-01,9.924074295425616699e-01
2.205500000000000000e+03,7.589439558166368727e-01,9.228838610563211420e-01,9.412809032429294565e-01,9.601186531637780908e-01,9.781511841709723543e-01,9.928181391401667000e-01
2.208000000000000000e+03,7.589765141551481076e-01,9.238227838952893789e-01,9.422246700972650713e-01,9.610058089280505422e-01,9.789026162277936205e-01,9.931957981711595496e-01
2.210500000000000000e+03,7.590090906391602221e-01,9.247597236686950772e-01,9.431687867143927484e-01,9.618893007613914525e-01,9.796396973440073541e-01,9.935471273542769710e-01
2.213000000000000000e+03,7.590416852840868867e-01,9.256942737389176612e-01,9.441124412892305529e-01,9.627710047411975891e-01,9.803637412195420620e-01,9.938815267167647738e-01
2.215500000000000000e+03,7.590742981053597571e-01,9.266260572819243757e-01,9.450549312401029800e-01,9.636531986342471434e-01,9.810765369623095644e-01,9.942115287316859451e-01
2.218000000000000000e+03,7.591069291184280310e-01,9.275547313859694443e-01,9.459955506359253308e-01,9.645383952604090760e-01,9.817804259999919347e-01,9.945533173957623596e-01
2.220500000000000000e+03,7.591395783387587803e-01,9.284799913133889859e-01,9.469335940460410495e-01,9.654219060913620254e-01,9.824783900242628487e-01,9.949273220448791033e-01
2.223000000000000000e+03,7.591722457818367298e-01,9.294015749091096845e-01,9.478683609333588000e-01,9.663000087529970417e-01,9.831741514977604401e-01,9.953588957589579733e-01
2.225500000000000000e+03,7.592049314631645895e-01,9.303192671338124109e-01,9.487991606507809594e-01,9.671718153068112889e-01,9.838711237095746354e-01,9.958285286816702664e-01
2.228000000000000000e+03,7.592376353982627224e-01,9.312329046929533893e-01,9.497253181062547123e-01,9.680364313572438206e-01,9.845664641852472920e-01,9.962937735794834548e-01
2.230500000000000000e+03,7.592703576026694767e-01,9.321423807250454052e-01,9.506461801673373735e-01,9.688929611635960226e-01,9.852567734601997973e-01,9.967493629636934305e-01
2.233000000000000000e+03,7.593030980919411865e-01,9.330476495037117735e-01,9.515611228820787248e-01,9.697405137342871573e-01,9.859388659453379722e-01,9.971896000651419012e-01
2.235500000000000000e+03,7.593358568816517273e-01,9.339487310979116552e-01,9.524695595991610197e-01,9.705782100496676001e-01,9.866095851739747902e-01,9.976085015997633310e-01
2.238000000000000000e+03,7.593686339873932933e-01,9.348457159233853897e-01,9.533709500766162082e-01,9.714051915791532821e-01,9.872658350873448896e-01,9.979999632651601615e-01
2.240500000000000000e+03,7.594014294247757313e-01,9.357387691058144386e-01,9.542648106751927539e-01,9.722206302801914557e-01,9.879046180391157783e-01,9.983579551051239287e-01
2.243000000000000000e+03,7.594342432094273176e-01,9.366281345623912458e-01,9.551507257394583617e-01,9.730237402905558275e-01,9.885230806093958655e-01,9.986767539484523448e-01
2.245500000000000000e+03,7.594670753569938704e-01,9.375141386935258447e-01,9.560283602771951772e-01,9.738137915521514199e-01,9.891185684477494799e-01,9.989512205061985561e-01
2.248000000000000000e+03,7.594999258831395261e-01,9.383971935603351300e-01,9.568974740554933023e-01,9.745901256339333241e-01,9.896886915108330518e-01,9.991771293112663432e-01
2.250500000000000000e+03,7.595327948035464072e-01,9.392777994065099056e-01,9.577579372404094737e-01,9.753521740541595264e-01,9.902314012256026032e-01,9.993515604611502567e-01
2.253000000000000000e+03,7.595656821339147324e-01,9.401565463652331589e-01,9.586097477161374947e-01,9.760994794382715778e-01,9.907450812954978758e-01,9.994733630549337278e-01
2.255500000000000000e+03,7.595985878899629284e-01,9.410341151732872778e-01,9.594530502295756103e-01,9.768317198885660968e-01,9.912286540770677279e-01,9.995437012882053551e-01
2.258000000000000000e+03,7.596315120874274074e-01,9.419112766954855775e-01,9.602881575170741923e-01,9.775487369859139353e-01,9.916817046906482025e-01,9.995666953809712041e-01
2.260500000000000000e+03,7.596644547420629001e-01,9.427888900434509001e-01,9.611155735823375679e-01,9.782505678925175197e-01,9.921046252940275423e-01,9.995501708646340466e-01
2.263000000000000000e+03,7.596974158696424562e-01,9.436678990537493705e-01,9.619360193080928045e-01,9.789374820785454734e-01,9.924987822454867104e-01,9.995065312484943121e-01
2.265500000000000000e+03,7.597303954859568886e-01,9.445493268718911928e-01,9.627504605996668463e-01,9.796100232549990183e-01,9.928667092159447760e-01,9.994537707297682649e-01
2.268000000000000000e+03,7.597633936068157734e-01,9.454326764181759657e-01,9.635601392763016859e-01,9.802690571608864145e-01,9.932123296826309566e-01,9.994166454105203323e-01
2.270500000000000000e+03,7.597964102480466719e-01,9.463155689311414376e-01,9.643666069464018609e-01,9.809158259253801804e-01,9.935412126530109855e-01,9.994280234480449332e-01
2.273000000000000000e+03,7.598294454254956865e-01,9.471973755390753480e-01,9.651717621264370717e-01,9.815520098058488907e-01,9.938608659319301264e-01,9.995304367006266899e-01
