1.473000000000000000e+03,6.720839681019716849e-01,8.444742173423228637e-01,8.593744879513803836e-01,8.765303800889945318e-01,8.973723802911930392e-01,9.253119713120517842e-01
1.473000000000000000e+03,6.729756407628137982e-01,8.483392807653687973e-01,8.633749578924283519e-01,8.806178741152534961e-01,9.015073825851130929e-01,9.295371676705194153e-01
1.473000000000000000e+03,6.738908900275707436e-01,8.522551384747353298e-01,8.674164500480361362e-01,8.847368405095382693e-01,9.056600236240482937e-01,9.337495361151264550e-01
1.473000000000000000e+03,6.748302761950353279e-01,8.562195981773503828e-01,8.714940633425477534e-01,8.888709962910572582e-01,9.098450145019063573e-01,9.379549968785779734e-01
1.473000000000000000e+03,6.757943697131072458e-01,8.602297322569280036e-01,8.756021403997787944e-01,8.930111620835721187e-01,9.140699731110059068e-01,9.421411729683990544e-01
1.473000000000000000e+03,6.767837512095394858e-01,8.642816950784089070e-01,8.797347369465331468e-01,8.971647708751819827e-01,9.183170285107741249e-01,9.462844001434131957e-01
1.473000000000000000e+03,6.777990115148621042e-01,8.683714314828943071e-01,8.838849741559089424e-01,9.013327482500902432e-01,9.225887061966620006e-01,9.503531642934869295e-01
1.473000000000000000e+03,6.788407516771589600e-01,8.724929792296054476e-01,8.880467808861829404e-01,9.055112114004848500e-01,9.268330042686540038e-01,9.543713036550862672e-01
1.473000000000000000e+03,6.799095829683803327e-01,8.766395883820221613e-01,8.922154191413269597e-01,9.097056006013439777e-01,9.310744277470967001e-01,9.583072157770934352e-01
1.473000000000000000e+03,6.810061268818782265e-01,8.808039849857316472e-01,8.963881627456649070e-01,9.139180589775101060e-01,9.353171097768540054e-01,9.621347552715853180e-01
1.473000000000000000e+03,6.821310151208591632e-01,8.849789458456833735e-01,9.005647865713763967e-01,9.181462504208612874e-01,9.395292038294084103e-01,9.658474749735915799e-01
1.473000000000000000e+03,6.832848895774600306e-01,8.891581442486903297e-01,9.047475185843565360e-01,9.223905418566566983e-01,9.437108094292336880e-01,9.694324520673600620e-01
1.473000000000000000e+03,6.844684023021599950e-01,8.933371445304815195e-01,9.089403274068779126e-01,9.266536470596657971e-01,9.478383461633531626e-01,9.728782939714489819e-01
1.473000000000000000e+03,6.856822154632561395e-01,8.975142505531761294e-01,9.131476414603226788e-01,9.309212488333714619e-01,9.518927284998894844e-01,9.761625478053195248e-01
1.473000000000000000e+03,6.869270012961430361e-01,9.016910184660511529e-01,9.173726579309682272e-01,9.351733019528447599e-01,9.558556854299375960e-01,9.792712949777649944e-01
1.473000000000000000e+03,6.882034420421510035e-01,9.058718330197819135e-01,9.216161417565797986e-01,9.393986069282691531e-01,9.597134316703115342e-01,9.821934497719814194e-01
1.473000000000000000e+03,6.895122298767175639e-01,9.100627738209962070e-01,9.258744253890714981e-01,9.435814560491700975e-01,9.634499081492908790e-01,9.849172067004027253e-01
1.473000000000000000e+03,6.908540668266826001e-01,9.142698553680044249e-01,9.301393212604012195e-01,9.477038894841182115e-01,9.670477342781977903e-01,9.874320944835189851e-01
1.473000000000000000e+03,6.922296646765186967e-01,9.184970455670677936e-01,9.343983310467448566e-01,9.517467278763002136e-01,9.704914068184089526e-01,9.897292702161671896e-01
1.473000000000000000e+03,6.936397448633335738e-01,9.227445057421620467e-01,9.386352036841740798e-01,9.556903105590379699e-01,9.737662107067632800e-01,9.918015932702826110e-01
1.473000000000000000e+03,6.950850383605007288e-01,9.270074436287406572e-01,9.428308095273698619e-01,9.595149958545217128e-01,9.768604479479621183e-01,9.936437245795497475e-01
1.473000000000000000e+03,6.965662855498035988e-01,9.312760646210113125e-01,9.469642398659606775e-01,9.632029230418456267e-01,9.797651262406285033e-01,9.952521045543450962e-01
1.473000000000000000e+03,6.980842360820062042e-01,9.355356397673338931e-01,9.510139481378162563e-01,9.667374521817535538e-01,9.824732179621394890e-01,9.966250233853658491e-01
1.473000000000000000e+03,6.996396487257889873e-01,9.397673771191716874e-01,9.549587711462427242e-01,9.701042657407498160e-01,9.849791111499750507e-01,9.977618117138251641e-01
1.473000000000000000e+03,7.012332912050247558e-01,9.439498310551321936e-01,9.587787144666720662e-01,9.732919970060432968e-01,9.872796737827569391e-01,9.986636705700991934e-01
1.473000000000000000e+03,7.028659400243967292e-01,9.480602809482777671e-01,9.624554818481061425e-01,9.762921541870928088e-01,9.893734210655946715e-01,9.993327411936916427e-01
1.473000000000000000e+03,7.045383802833983244e-01,9.520760455990899818e-01,9.659734995123617773e-01,9.790988406138990685e-01,9.912613891550213774e-01,9.997716716437624607e-01
1.473000000000000000e+03,7.062514054787879525e-01,9.559756020325068659e-01,9.693194598479695223e-01,9.817082886894283877e-01,9.929467008846263321e-01,9.999838844403307059e-01
1.473000000000000000e+03,7.080058172956080753e-01,9.597394327247822376e-01,9.724828810476063845e-01,9.841188612917367573e-01,9.944339142082012639e-01,1.000020423187037988e+00
1.473000000000000000e+03,7.098024253869195110e-01,9.633505728564462078e-01,9.754563306368801978e-01,9.863310337081422352e-01,9.957287317518657144e-01,1.000015871103094200e+00
1.473000000000000000e+03,7.116420471424335092e-01,9.667948639701866576e-01,9.782352496258179819e-01,9.883469758295507779e-01,9.968379444626718211e-01,1.000033930202138821e+00
1.473000000000000000e+03,7.135255074462717451e-01,9.700609446035323158e-01,9.808176556404050173e-01,9.901709583437375839e-01,9.977684409378312358e-01,1.000080307563778081e+00
1.473000000000000000e+03,7.154536384241195757e-01,9.731404666564296146e-01,9.832037579631773827e-01,9.918089625861437053e-01,9.985269332900365002e-01,1.000083818565613569e+00
1.473000000000000000e+03,7.174272791800818672e-01,9.760277490011973756e-01,9.853955474937722281e-01,9.932682711101241679e-01,9.991239609197514193e-01,1.000114516470152815e+00
1.473000000000000000e+03,7.194472755235887806e-01,9.787195681878392284e-01,9.873968836541866523e-01,9.945570638378502526e-01,9.995664645201016718e-01,1.000173666126904726e+00
1.473000000000000000e+03,7.215144796867457577e-01,9.812152641148135235e-01,9.892128729461154846e-01,9.956842047621951020e-01,9.998577911560696529e-01,1.000221734107999305e+00
1.473000000000000000e+03,7.236297500325579168e-01,9.835164534077249776e-01,9.908500331174365794e-01,9.966592160316748439e-01,1.000000122913496048e+00,1.000297591906938122e+00
1.473000000000000000e+03,7.257939507545043689e-01,9.856267862998024931e-01,9.923162710182851232e-01,9.974918959137745178e-01,1.000023861897332278e+00,1.000389904942448283e+00
1.473000000000000000e+03,7.280079515679771518e-01,9.875511078547608568e-01,9.936203810218570132e-01,9.981926317643872171e-01,1.000065092631095442e+00,1.000514571118340967e+00
1.473000000000000000e+03,7.302726273941401169e-01,9.892958126236131022e-01,9.947715874359550625e-01,9.987712332416809335e-01,1.000126638372700549e+00,1.000679516110195566e+00
1.473000000000000000e+03,7.325888580368022929e-01,9.908687128232438468e-01,9.957806145969468892e-01,9.992375076453148264e-01,1.000219620197970727e+00,1.000900666971924480e+00
1.473000000000000000e+03,7.349575278529383304e-01,9.922780576572728384e-01,9.966577190697341049e-01,9.996007000217511651e-01,1.000315366377815041e+00,1.001155315775655641e+00
1.473000000000000000e+03,7.373795254175244951e-01,9.935329271223559688e-01,9.974136055666229517e-01,9.998622499616013348e-01,1.000471571128866755e+00,1.001508557322220883e+00
1.473000000000000000e+03,7.398557431833964193e-01,9.946430776124853823e-01,9.980591089393606730e-01,1.000007084378096600e+00,1.000644954785349094e+00,1.001926295484737661e+00
1.473000000000000000e+03,7.423870771368630272e-01,9.956187930301194644e-01,9.986050026644676114e-01,1.000086351834185816e+00,1.000878636471124405e+00,1.002463045458104718e+00
1.473000000000000000e+03,7.449744264498473489e-01,9.964707361775587691e-01,9.990621079750762190e-01,1.000199270564628318e+00,1.001179436933666844e+00,1.003139769671743675e+00
1.473000000000000000e+03,7.476186931293492544e-01,9.972098167622271969e-01,9.994386963952888170e-01,1.000384214196688104e+00,1.001597544578187504e+00,1.004024205341186526e+00
1.473000000000000000e+03,7.503207816650521167e-01,9.978471979356307031e-01,9.997420971696561187e-01,1.000614466655128432e+00,1.002117051606292719e+00,1.005122221508621294e+00
1.473000000000000000e+03,7.530815986759216152e-01,9.983936727127596944e-01,9.999678941147547295e-01,1.000896285005486330e+00,1.002757726862955723e+00,1.006480610577894286e+00
1.473000000000000000e+03,7.559020525566584325e-01,9.988604381390722153e-01,1.000140901167627661e+00,1.001294235319207582e+00,1.003600903622367646e+00,1.008214240228687997e+00
1.473000000000000000e+03,7.587830531248900279e-01,9.992583801511484287e-01,1.000348384747039798e+00,1.001777920380297227e+00,1.004636991646812083e+00,1.010355134179841796e+00
1.473000000000000000e+03,7.617255112699954367e-01,9.995978508362991510e-01,1.000638477122431924e+00,1.002410712539219428e+00,1.005955183372794437e+00,1.013044125039944454e+00
1.473000000000000000e+03,7.647303386044698170e-01,9.998866029486267459e-01,1.001015446701848610e+00,1.003212900723247092e+00,1.007607808766044277e+00,1.016397624851638426e+00
1.473000000000000000e+03,7.677984471187390136e-01,1.000101498137401457e+00,1.001464034073657583e+00,1.004189105946169391e+00,1.009639249691193008e+00,1.020539537181240242e+00
1.473000000000000000e+03,7.709307488403397413e-01,1.000410889386069924e+00,1.002100769034907302e+00,1.005480528332581835e+00,1.012240046927930903e+00,1.025759084118629483e+00
1.473000000000000000e+03,7.741281554983765467e-01,1.000754032904594970e+00,1.002850098201392814e+00,1.007042228794988281e+00,1.015426489982179659e+00,1.032195012356562414e+00
1.473000000000000000e+03,7.773915781941637126e-01,1.001241936632105478e+00,1.003842024707840785e+00,1.009042200859311400e+00,1.019442553162252851e+00,1.040243257768135532e+00
1.473000000000000000e+03,7.807219270789493848e-01,1.001827018150856397e+00,1.005052537968526005e+00,1.011503577603865445e+00,1.024405656874544102e+00,1.050209815415901415e+00
1.473000000000000000e+03,7.841201110396073259e-01,1.002580199850960030e+00,1.006581811525848691e+00,1.014585034875625791e+00,1.030591481575180213e+00,1.062604374974289279e+00
1.473000000000000000e+03,7.875870373931626034e-01,1.003512789546975092e+00,1.008477452028925692e+00,1.018406776992826668e+00,1.038265426920629064e+00,1.077982726776233857e+00
1.473000000000000000e+03,7.911236115909977551e-01,1.004690446617854560e+00,1.010850163425597970e+00,1.023169597041084344e+00,1.047808464272057316e+00,1.097086198734003482e+00
1.473000000000000000e+03,7.947307369335618876e-01,1.006149264699677470e+00,1.013791936832059370e+00,1.029077281096823171e+00,1.059647969626350772e+00,1.120789346685406196e+00
1.473000000000000000e+03,7.984093142963745171e-01,1.007977981934224498e+00,1.017460875656793773e+00,1.036426663101932544e+00,1.074358237992210086e+00,1.150221387772765391e+00
1.473000000000000000e+03,8.021602418680837676e-01,1.010242160565947511e+00,1.022008620095094633e+00,1.045541539153388877e+00,1.092607377269977365e+00,1.186739053503154562e+00
1.473000000000000000e+03,8.059844149013073444e-01,1.013067098582838943e+00,1.027667285485812210e+00,1.056867659291758965e+00,1.115268406903652476e+00,1.232069902127439276e+00
1.473000000000000000e+03,8.098827254769390693e-01,1.016569219546816782e+00,1.034685849045500872e+00,1.070919108042869050e+00,1.143385626037605407e+00,1.288318662027078121e+00
1.473000000000000000e+03,8.138560622825676827e-01,1.020918462832755447e+00,1.043398740953987769e+00,1.088359297196452635e+00,1.178280409681382146e+00,1.358122634651241167e+00
1.473000000000000000e+03,8.179053104056082102e-01,1.026329738320595153e+00,1.054224993911078156e+00,1.110015505092043941e+00,1.221596527453975511e+00,1.444758572177839095e+00
1.473000000000000000e+03,8.220313511416966756e-01,1.033044158834330428e+00,1.067659024423554426e+00,1.136888755602002865e+00,1.275348217958899744e+00,1.552267142672693279e+00
1.473000000000000000e+03,8.262350618188567530e-01,1.041373562016468135e+00,1.084327004205682066e+00,1.170233888584110149e+00,1.342047657340966538e+00,1.685675194854679759e+00
1.473000000000000000e+03,8.305173156378838906e-01,1.051722664912118077e+00,1.105023719287584028e+00,1.211625828038516151e+00,1.424830045540380175e+00,1.851238480544108889e+00
1.473000000000000000e+03,8.348789815293541361e-01,1.064558912092041343e+00,1.130700665537704985e+00,1.262984172429032492e+00,1.527551186211687728e+00,2.056685213776998200e+00
